ReviewID,PolicyID,ReviewerEmployeeID,ReviewerRole,ReviewDate,ReviewStatus,Comments
REV-01237,POL-0187,EMP-0050,Policy Reviewer,2022-08-06,Approved,
REV-01238,POL-0278,EMP-0013, Department Supervisor ,14-Oct-2024,Approved,Update section 3.
REV-01239,POL-0024,EMP-0050,Policy Reviewer,2017-02-23,Approved,Minor edits requested.
REV-01240,POL-0228,EMP-0047,Policy Reviewer,01-Aug-2022,Rejected,Minor edits requested.
REV-01241,POL-0064, EMP-0022 ,Department Supervisor,2022-07-07,Approved,Please verify citation.
REV-01242,POL-0292,EMP-0036,Senior Analyst,2013-01-25,Approved,Looks good.
REV-01243,POL-0122,EMP-0014,Department Supervisor,2006-04-02,Approved,Please verify citation.
REV-01244,POL-0004,EMP-0041,Policy Reviewer,2019-06-25, Approved ,Please verify citation.
REV-01245,POL-0081,EMP-0043,Policy Reviewer,2001-12-16,Approved,Minor edits requested.
REV-01246,POL-0003,EMP-0054,Senior Analyst,27-Feb-2018,Approved,Looks good.
REV-01247,POL-0173,EMP-0018,Department Supervisor,2021-01-02,Approved,Formatting changes only.
REV-01248,POL-0275,EMP-0040,Senior Analyst,2023-09-29,Approved, Minor edits requested. 
REV-01249,POL-0068,EMP-0011,Department Supervisor,2000-11-15,Approved,Formatting changes only.
REV-01250, POL-0219 ,EMP-0035,Senior Analyst,2009-12-13,Approved,Please verify citation.
REV-01251,POL-0217,EMP-0031,Compliance Analyst,2005-01-06,Approved,Minor edits requested.
REV-01252,POL-0161,EMP-0022, Department Supervisor ,2012-02-23,Approved,Please verify citation.
REV-01253,POL-0281,EMP-0026,Compliance Analyst,"Apr 15, 2012",Rejected,Minor edits requested.
REV-01254,POL-0117,EMP-0050,Policy Reviewer,2021-08-22,Approved,Minor edits requested.
REV-01255,POL-0058,EMP-0022,Department Supervisor,2016-11-29,Approved,
REV-01256,POL-0255,EMP-0024,Department Supervisor,07-Jul-2019,Approved,Update section 3.
REV-01257,POL-0034,EMP-0034, Compliance Analyst ,2017-03-13,Approved,Update section 3.
REV-01258,POL-0287,,Policy Analyst,2013-01-15,Approved,Looks good.
REV-01259, POL-0233 ,EMP-0047,Policy Reviewer,2006-05-19,Approved,Formatting changes only.
REV-01260, POL-0222 ,EMP-0017,Department Supervisor,2010-10-01,Approved,Formatting changes only.
REV-01261, POL-0055 ,EMP-0026,Compliance Analyst,2012-08-09,Rejected,Please verify citation.
REV-01262,POL-0107,EMP-0035, Senior Analyst ,2019-11-20,Rejected,Looks good.
REV-01263,POL-0146,EMP-0020,Department Supervisor,2007-01-15,Approved,Update section 3.
REV-01264,POL-0154,EMP-0022,Department Supervisor,2000-12-07,Approved,Update section 3.
REV-01265,POL-0280,EMP-0019,Department Supervisor,2022-11-28,Approved,Formatting changes only.
REV-01266,POL-0269,EMP-0045,Policy Analyst,2023-09-09,Approved,Formatting changes only.
 REV-01267 ,POL-0230,EMP-0042,Senior Analyst,2014-08-29,Approved,Minor edits requested.
 REV-01268 ,POL-0100,EMP-0046, Policy Reviewer ,,Approved,Please verify citation.
REV-01269,POL-0055, EMP-0036 ,Senior Analyst,"Aug 21, 2002",Approved,  
REV-01270,POL-0079,EMP-0014,Department Supervisor,2007-10-29,,Looks good.
REV-01271, POL-0010 ,EMP-0041,Policy Reviewer, 2011-11-27 ,Rejected,Formatting changes only.
REV-01272,POL-0252,EMP-0039,Policy Analyst,2004-10-25,Approved,Formatting changes only.
REV-01273,POL-0240,EMP-0027,Compliance Analyst,2015-07-06,Approved,Minor edits requested.
REV-01274,POL-0031,EMP-0046,Policy Reviewer,2016-08-29,Approved,Please verify citation.
REV-01275,POL-0061,EMP-0033,Compliance Analyst,2012-01-22,Approved,
REV-01276,POL-0042,EMP-0018, Department Supervisor ,2018-12-20,Approved,Minor edits requested.
REV-01277,POL-0272,EMP-0047,Policy Reviewer,2009-06-03,Approved,Please verify citation.
REV-01278,POL-0176,,Department Supervisor,2024-08-25,Approved,Minor edits requested.
REV-01279,POL-0282,EMP-0031,Compliance Analyst,05-Jun-2016,,Formatting changes only.
REV-01280,POL-0215,EMP-0042,Senior Analyst,2023-05-25,Approved, Formatting changes only. 
REV-01281,POL-0087,EMP-0016,Department Supervisor,2020-07-18,Approved,Update section 3.
REV-01282,POL-0163,EMP-0040,Senior Analyst,2013-05-08,Approved,Formatting changes only.
REV-01283,POL-0180,EMP-0021,Department Supervisor,"Dec 30, 2006",Approved,Formatting changes only.
 REV-01284 ,POL-0293,EMP-0037,Policy Reviewer,2015-08-19,Approved,Formatting changes only.
REV-01285,POL-0205,EMP-0015,Department Supervisor,27-Aug-2018,Approved,
REV-01286,POL-0274,EMP-0032,Compliance Analyst,2007-10-07,Approved,Looks good.
REV-01287,POL-0278,EMP-0031,Compliance Analyst,2014-07-24, Approved ,Formatting changes only.
REV-01288,POL-0261,EMP-0028,Compliance Analyst,,Approved,Please verify citation.
 REV-01289 ,POL-0285,EMP-0028,Compliance Analyst,2018-03-28,Approved,Update section 3.
REV-01290,POL-0186,EMP-0048,Policy Reviewer,2016-10-15,Approved,Please verify citation.
REV-01291,POL-0016,EMP-0037,Policy Reviewer,"Sep 11, 2020",Rejected,Looks good.
REV-01292,POL-0086,EMP-0012,Department Supervisor,2008-09-29,,Looks good.
 REV-01293 ,POL-0229,EMP-0053, Senior Analyst ,2011-01-09,Approved,Minor edits requested.
REV-01294,POL-0040, EMP-0024 ,Department Supervisor,2004-02-02,Approved,Looks good.
REV-01295,POL-0042,EMP-0017,Department Supervisor, 2018-04-23 ,Approved,  
REV-01296,POL-0140,EMP-0041,Policy Reviewer,2003-05-12,Approved,Please verify citation.
REV-01297,POL-0274, EMP-0012 ,Department Supervisor,2002-11-29,Approved,Update section 3.
REV-01298,POL-0132, EMP-0016 ,Department Supervisor,,Approved,
REV-01299,POL-0077,EMP-0050,Policy Reviewer,2012-04-09,Approved,Looks good.
REV-01300,POL-0257, EMP-0052 ,Senior Analyst,2004-04-12,Approved,
 REV-01301 ,POL-0055,EMP-0025,Compliance Analyst,2014-05-17,Approved,Looks good.
REV-01302, POL-0084 ,EMP-0039,Policy Analyst, 2013-03-30 ,Approved,Formatting changes only.
REV-01303,POL-0104,EMP-0019,Department Supervisor,2006-03-03,Approved,Please verify citation.
REV-01304,POL-0143,EMP-0012,Department Supervisor,2008-02-25,Approved,
REV-01305,POL-0072,EMP-0031,Compliance Analyst,2016-07-03,Approved,
REV-01306, POL-0236 ,EMP-0045,Policy Analyst,2021-06-15,Approved,Minor edits requested.
 REV-01307 ,POL-0079,,Policy Analyst,2025-02-07,Rejected,Looks good.
REV-01308,POL-0015,EMP-0022,Department Supervisor,2024-09-08,Approved,Please verify citation.
 REV-01309 ,POL-0054,EMP-0051,Policy Analyst,,Approved,Formatting changes only.
REV-01310,POL-0123,,Policy Analyst,2020-01-04,Rejected,Formatting changes only.
REV-01311,POL-0216, EMP-0030 ,Compliance Analyst,2024-06-10,Approved,
REV-01312,POL-0158,EMP-0045,Policy Analyst,2022-02-07,Approved,Looks good.
REV-01313,POL-0191,EMP-0039,Policy Analyst,2004-07-07,Approved,Minor edits requested.
REV-01314,POL-0158,EMP-0037,Policy Reviewer,2016-11-26,Approved,Minor edits requested.
REV-01315,POL-0001,EMP-0030,Compliance Analyst,"Jun 26, 2007",Approved,
REV-01316,POL-0093,EMP-0044,Policy Analyst,2000-07-02,Approved,Looks good.
REV-01317,POL-0247,EMP-0029, Compliance Analyst ,2015-12-04,Rejected,Update section 3.
REV-01318,POL-0221,EMP-0011,Department Supervisor,2024-07-02,Approved,Formatting changes only.
REV-01319,POL-0057,EMP-0041,Policy Reviewer,2022-07-25,Approved,Minor edits requested.
REV-01320,POL-0149, EMP-0038 ,Senior Analyst,2000-11-27,,Minor edits requested.
REV-01321,POL-0085,EMP-0011,Department Supervisor,2010-11-14,Approved,Please verify citation.
REV-01322,POL-0215,EMP-0023,Department Supervisor,2017-04-04,Approved,Update section 3.
REV-01323,POL-0187,EMP-0038,Senior Analyst,2025-08-23, Rejected ,Update section 3.
REV-01324,POL-0143,EMP-0021,Department Supervisor, 2011-09-16 ,Approved,Formatting changes only.
REV-01325,POL-0006,EMP-0035,Senior Analyst,2017-12-24,Rejected,Looks good.
 REV-01326 ,POL-0117,EMP-0016,Department Supervisor,2012-04-17, Approved , Update section 3. 
REV-01327,POL-0244,EMP-0044,,2011-03-30,Approved,Please verify citation.
REV-01328,POL-0061,EMP-0029,Compliance Analyst,2012-09-10,Approved,Formatting changes only.
REV-01329,POL-0058,EMP-0028,Compliance Analyst,2024-05-11,Approved,Update section 3.
REV-01330,POL-0025,EMP-0015,Department Supervisor,2008-12-06,Approved,Looks good.
REV-01331,POL-0111,EMP-0029,Compliance Analyst,2006-08-17,Approved,
REV-01332,POL-0103,EMP-0050,Policy Reviewer,2020-12-03,Approved,Update section 3.
REV-01333,POL-0223,EMP-0050,Policy Reviewer,09/14/2012,Approved,Update section 3.
REV-01334,POL-0032,EMP-0031,Compliance Analyst,"Dec 02, 2008",Approved,
 REV-01335 , POL-0191 ,EMP-0014,Department Supervisor,28-Apr-2007,Approved,Please verify citation.
REV-01336,POL-0228, EMP-0022 ,Department Supervisor,2001-06-28,Approved,
REV-01337,POL-0208,EMP-0028,Compliance Analyst,2013-02-25,Approved,Looks good.
 REV-01338 , POL-0183 ,EMP-0011,Department Supervisor,03/01/2020,Approved, Looks good. 
REV-01339,POL-0279, EMP-0020 , Department Supervisor , 2004-07-17 ,Approved,
REV-01340,POL-0283,,Department Supervisor, 2022-08-21 ,Approved,Minor edits requested.
REV-01341,POL-0045,EMP-0030,,2019-05-08,Approved,Update section 3.
REV-01342,POL-0040,EMP-0040,Senior Analyst,2017-02-26,Rejected,Formatting changes only.
REV-01343,POL-0023,EMP-0032,,2001-12-02,Approved,
REV-01344,POL-0049,EMP-0014,Department Supervisor,2007-01-19,Approved,Minor edits requested.
REV-01345,POL-0249,EMP-0015, Department Supervisor ,06-Feb-2018,Approved,Please verify citation.
REV-01346,POL-0034,EMP-0022,Department Supervisor,2021-08-02, Approved ,Looks good.
REV-01347,POL-0064,EMP-0035,Senior Analyst,2011-09-19,Approved,
REV-01348,POL-0013,EMP-0026,Compliance Analyst, 2005-12-20 ,Approved,Update section 3.
 REV-01349 ,POL-0008,,Compliance Analyst,2020-05-14,Rejected,Formatting changes only.
REV-01350, POL-0212 ,,Department Supervisor,2002-01-01,Approved,Update section 3.
REV-01351,POL-0095,EMP-0044,Policy Analyst,2004-09-17,Approved,Formatting changes only.
REV-01352,POL-0027,EMP-0041,Policy Reviewer, 2009-11-06 ,Approved, Update section 3. 
REV-01353,POL-0041,EMP-0031,Compliance Analyst,2014-07-01,Approved,Looks good.
REV-01354, POL-0102 ,EMP-0046,Policy Reviewer,2002-05-23,Approved,Please verify citation.
REV-01355,POL-0054,EMP-0027,Compliance Analyst,2005-12-23,Approved,Update section 3.
REV-01356,POL-0235,EMP-0023,Department Supervisor,2013-11-25,Approved,Minor edits requested.
REV-01357,POL-0255, EMP-0053 ,Senior Analyst,2002-11-01,Approved,Looks good.
REV-01358,POL-0042,,Compliance Analyst,2005-07-25,Approved, Formatting changes only. 
REV-01359,POL-0289,,Compliance Analyst,22-Dec-2019,Rejected,
REV-01360,POL-0124,EMP-0028,Compliance Analyst,2008-01-03,Approved,Please verify citation.
REV-01361, POL-0129 ,EMP-0036,Senior Analyst, 2005-11-12 ,,Looks good.
REV-01362,POL-0105,EMP-0013,Department Supervisor,"Nov 24, 2000",Rejected,Please verify citation.
REV-01363,POL-0001,EMP-0049,Senior Analyst,10/25/2021,Approved,Looks good.
REV-01364,POL-0281,EMP-0016,Department Supervisor,2017-02-26,Approved,Looks good.
REV-01365,POL-0130,EMP-0042,Senior Analyst,28-Jul-2007,Approved,
REV-01366,POL-0032,,Policy Analyst,2015-09-05,Approved,
REV-01367,POL-0090,EMP-0033, Compliance Analyst ,2003-03-07,Approved,Formatting changes only.
REV-01368,POL-0040,EMP-0045,Policy Analyst,2007-05-27,Approved,
REV-01369,POL-0070,,Senior Analyst,2006-02-21,Approved,Looks good.
REV-01370,POL-0109,,Policy Reviewer,2014-09-15,Approved,
REV-01371,POL-0049,EMP-0039,,2016-01-29,Approved,Formatting changes only.
REV-01372,POL-0028,EMP-0012,Department Supervisor,2009-02-25, Approved ,Formatting changes only.
REV-01373,POL-0206,EMP-0033,Compliance Analyst,2017-06-11,Approved,Formatting changes only.
REV-01374,POL-0285,EMP-0027,Compliance Analyst,2006-07-17,Approved,
 REV-01375 ,POL-0204,EMP-0039,Policy Analyst,2022-04-08,Approved,Please verify citation.
REV-01376,POL-0152,EMP-0045,Policy Analyst,19-Sep-2013,Approved,
REV-01377,POL-0099,EMP-0023,Department Supervisor,2022-06-25,Approved,Please verify citation.
REV-01378,POL-0044,EMP-0045,Policy Analyst,2008-11-13,Approved,Minor edits requested.
REV-01379,POL-0056,EMP-0040,Senior Analyst,07-Jan-2015,Approved,Minor edits requested.
 REV-01380 ,POL-0244, EMP-0021 ,Department Supervisor,2025-05-16,Approved,
REV-01381, POL-0270 ,EMP-0020,Department Supervisor,2024-04-28,Approved,Update section 3.
REV-01382,POL-0222,EMP-0027,Compliance Analyst,2013-10-05,Approved, Please verify citation. 
REV-01383,POL-0286,EMP-0040,Senior Analyst,,Approved,
REV-01384,POL-0095,EMP-0035,Senior Analyst,2023-03-12,Approved,Formatting changes only.
REV-01385,POL-0236,EMP-0012,Department Supervisor,2008-10-26,Rejected,Please verify citation.
REV-01386,POL-0295,EMP-0050,Policy Reviewer,30-Oct-2016,Approved,Looks good.
REV-01387,POL-0110,EMP-0015, Department Supervisor ,2014-11-19,Approved,Formatting changes only.
REV-01388,POL-0232,EMP-0035,Senior Analyst,2024-09-03,,Looks good.
REV-01389,POL-0276,EMP-0054,Senior Analyst,03-Jan-2024,Approved,Update section 3.
REV-01390,POL-0170,, Department Supervisor ,2025-03-27,Approved,Please verify citation.
REV-01391,POL-0004,EMP-0031,Compliance Analyst,2013-03-13,Approved,Update section 3.
REV-01392,POL-0194,EMP-0018,Department Supervisor, 2014-12-11 ,Approved,
REV-01393,POL-0181,EMP-0053,Senior Analyst,2023-12-20,Approved,  
REV-01394,POL-0066,EMP-0019,Department Supervisor, 2002-06-18 ,Approved,Looks good.
 REV-01395 ,POL-0128, EMP-0023 ,Department Supervisor,2001-11-25,Approved,
REV-01396,POL-0150,EMP-0023,Department Supervisor,2022-04-09,Approved,
REV-01397, POL-0143 ,EMP-0047,Policy Reviewer,2001-12-04,Approved,Formatting changes only.
REV-01398,POL-0227,EMP-0053,Senior Analyst,2017-12-05,Approved,Update section 3.
REV-01399,POL-0021,EMP-0050,Policy Reviewer,"Feb 01, 2024",Approved,Formatting changes only.
REV-01400, POL-0126 , EMP-0014 ,Department Supervisor,2011-12-24,Approved,Minor edits requested.
REV-01401,POL-0248, EMP-0049 ,Senior Analyst,2010-05-26,,Formatting changes only.
REV-01402,POL-0162,EMP-0011,Department Supervisor,2003-09-05,Approved,
REV-01403,POL-0246,,Department Supervisor,2022-07-17,Approved,Update section 3.
REV-01404,POL-0029,EMP-0034, Compliance Analyst ,2003-03-22,Approved,Please verify citation.
REV-01405,POL-0025,EMP-0034,Compliance Analyst,2019-02-26,Approved,Formatting changes only.
REV-01406,POL-0224,EMP-0050,Policy Reviewer,2003-02-11,Approved,Minor edits requested.
REV-01407,POL-0043,EMP-0013,,24-Mar-2024,Approved,Formatting changes only.
REV-01408, POL-0222 ,EMP-0030,,2003-08-28,Approved,
 REV-01409 ,POL-0165,EMP-0044,Policy Analyst,2010-03-08,Approved,
REV-01410,POL-0006,EMP-0025,Compliance Analyst,2005-01-14,Approved,Please verify citation.
REV-01411,POL-0257,EMP-0023,Department Supervisor,2017-10-13, Approved ,
REV-01412,POL-0236,EMP-0053,Senior Analyst,2024-02-07, Approved ,Looks good.
REV-01413,POL-0146,EMP-0046,Policy Reviewer,10-Jul-2008,Approved,
REV-01414,POL-0041,EMP-0037,Policy Reviewer,"Jul 14, 2025",Approved,Formatting changes only.
REV-01415,POL-0210,,Policy Analyst,2005-03-25,Approved,Please verify citation.
REV-01416,POL-0291,EMP-0054,,2016-07-21,Approved,Update section 3.
REV-01417, POL-0156 ,EMP-0017,Department Supervisor,2019-08-28,Approved,Looks good.
REV-01418,POL-0058,EMP-0046,Policy Reviewer,2008-08-03,Approved,Update section 3.
REV-01419,POL-0147,EMP-0032,Compliance Analyst,2023-02-19,Approved,Formatting changes only.
REV-01420,POL-0157,EMP-0045,Policy Analyst,2007-08-05,Rejected,Please verify citation.
REV-01421,POL-0112,EMP-0033,Compliance Analyst,2020-05-15,Approved,Minor edits requested.
 REV-01422 ,POL-0247,EMP-0031,Compliance Analyst,2025-03-04,Approved,Minor edits requested.
REV-01423,POL-0192,EMP-0051,Policy Analyst,2018-12-29, Approved ,Update section 3.
REV-01424,POL-0287, EMP-0049 ,Senior Analyst,01/03/2015,Approved,Looks good.
 REV-01425 ,POL-0154,EMP-0024,Department Supervisor,2024-12-21,Rejected,Update section 3.
REV-01426,POL-0252,EMP-0027,Compliance Analyst,2025-03-07,Rejected, Minor edits requested. 
REV-01427,POL-0094,EMP-0039,Policy Analyst,2020-10-16,Approved,Update section 3.
REV-01428,POL-0010,EMP-0013,Department Supervisor,2000-07-04,Approved,Minor edits requested.
REV-01429,POL-0116,EMP-0044,Policy Analyst,2001-03-25,Approved,Looks good.
REV-01430,POL-0264,EMP-0011,Department Supervisor,2014-01-14, Approved ,Minor edits requested.
REV-01431,POL-0023,EMP-0024,Department Supervisor,14-Jun-2010,Approved,Minor edits requested.
REV-01432,POL-0288,EMP-0028,Compliance Analyst,2001-06-21,Approved,Please verify citation.
REV-01433,POL-0175,EMP-0046,Policy Reviewer,2023-06-07,Approved,Please verify citation.
REV-01434,POL-0004,EMP-0017,Department Supervisor,2007-06-09, Approved ,
REV-01435,POL-0188,,Compliance Analyst,2021-02-23,Approved,Looks good.
REV-01436,POL-0260,EMP-0027,,2006-09-15,Rejected,Minor edits requested.
REV-01437,POL-0126,EMP-0025,Compliance Analyst,,Approved,Minor edits requested.
REV-01438,POL-0184,EMP-0016,Department Supervisor,2013-12-20,Approved,Please verify citation.
REV-01439,POL-0214,EMP-0047,Policy Reviewer,2018-06-07,Approved,Looks good.
REV-01440,POL-0153,EMP-0031,Compliance Analyst,2003-12-17,Approved,Update section 3.
REV-01441,POL-0246,EMP-0042,Senior Analyst,2008-04-02,Approved,Formatting changes only.
REV-01442,POL-0279,EMP-0049,Senior Analyst,2004-10-10,Approved,Formatting changes only.
REV-01443,POL-0272,EMP-0013,Department Supervisor,2013-12-21,Approved,Formatting changes only.
REV-01444,POL-0002,EMP-0016,Department Supervisor,2017-08-12,Approved,
REV-01445,POL-0299,EMP-0033,Compliance Analyst,2015-07-01,Approved,Update section 3.
REV-01446,POL-0142,EMP-0018, Department Supervisor ,2019-03-08,Approved,Looks good.
REV-01447,POL-0181,EMP-0051,Policy Analyst,01/04/2001,Approved,
REV-01448,POL-0098,EMP-0014,Department Supervisor,2017-08-27, Approved ,Minor edits requested.
REV-01449,POL-0134,EMP-0013,Department Supervisor,2024-01-08,Approved,Minor edits requested.
REV-01450,POL-0176,EMP-0047,Policy Reviewer,2024-09-19,Approved,Looks good.
 REV-01451 ,POL-0036,EMP-0043,Policy Reviewer,2015-02-27,Approved,Formatting changes only.
REV-01452,POL-0220, EMP-0020 ,Department Supervisor,2010-05-27,Approved,
REV-01453, POL-0156 ,EMP-0039,Policy Analyst,2018-02-13,Rejected,Please verify citation.
REV-01454,POL-0133,EMP-0016,Department Supervisor,2023-02-20,Approved,Looks good.
REV-01455,POL-0063, EMP-0029 ,Compliance Analyst,2019-11-15, Approved ,Update section 3.
REV-01456, POL-0188 ,,Department Supervisor,20-Feb-2007,Approved,Minor edits requested.
REV-01457, POL-0141 ,EMP-0041, Policy Reviewer ,2004-03-14,,Please verify citation.
REV-01458,POL-0265,EMP-0046,Policy Reviewer,"Sep 16, 2002",Approved,Update section 3.
REV-01459,POL-0232, EMP-0016 ,Department Supervisor,2012-04-10,Approved,Update section 3.
REV-01460,POL-0245,EMP-0038,Senior Analyst,2023-01-03,Rejected,Formatting changes only.
REV-01461,POL-0141,EMP-0019,Department Supervisor,2006-05-07,Approved,Update section 3.
REV-01462,POL-0085,EMP-0023,Department Supervisor,2025-08-02,Approved,Update section 3.
REV-01463,POL-0196, EMP-0052 ,Senior Analyst,2018-03-25,Approved,Please verify citation.
REV-01464,POL-0228,EMP-0046,Policy Reviewer,2009-04-17,Rejected,Please verify citation.
REV-01465,POL-0132,EMP-0026,Compliance Analyst,2024-01-06,Rejected,Looks good.
 REV-01466 ,POL-0209,EMP-0028,Compliance Analyst,09/17/2003,Approved,Update section 3.
REV-01467,POL-0039,EMP-0054,Senior Analyst,2015-01-02,Approved,Please verify citation.
REV-01468,POL-0277,EMP-0018,Department Supervisor,2004-07-07,Approved,Formatting changes only.
REV-01469,POL-0093,EMP-0038,Senior Analyst,2019-01-19, Approved ,Minor edits requested.
REV-01470, POL-0283 ,, Department Supervisor ,2016-02-14,Approved,Minor edits requested.
REV-01471,POL-0226,EMP-0049,Senior Analyst,2015-12-14,Approved,Formatting changes only.
REV-01472,POL-0268,EMP-0030,Compliance Analyst,2001-08-01,Approved,Looks good.
REV-01473,POL-0102,EMP-0050,Policy Reviewer, 2016-03-08 ,Approved,Update section 3.
REV-01474,POL-0087,EMP-0039,Policy Analyst,2007-01-15,Approved,
REV-01475,POL-0259,EMP-0023,Department Supervisor,2010-12-21,Approved,Formatting changes only.
REV-01476,POL-0229,EMP-0020,Department Supervisor,,Approved,Formatting changes only.
REV-01477,POL-0113,, Department Supervisor ,2004-05-06,Approved,Formatting changes only.
REV-01478,POL-0097,EMP-0026,Compliance Analyst,2002-12-11,Approved,Please verify citation.
REV-01479,POL-0046,EMP-0029,Compliance Analyst,2007-02-14,Approved,
REV-01480,POL-0045,EMP-0018,Department Supervisor, 2015-11-24 ,Approved,Minor edits requested.
REV-01481, POL-0067 ,EMP-0041,Policy Reviewer,2020-09-07,Approved,  
REV-01482,POL-0046,EMP-0024,Department Supervisor,2015-05-21,Approved,Formatting changes only.
REV-01483,POL-0278,EMP-0024,Department Supervisor,2024-08-18,Approved,Looks good.
REV-01484,POL-0207,EMP-0044,Policy Analyst,2025-01-03,Rejected,Minor edits requested.
REV-01485,POL-0162,EMP-0041,Policy Reviewer,2025-02-11,Approved,Please verify citation.
REV-01486,POL-0086,EMP-0053,Senior Analyst,2030-01-01,Rejected,
REV-01487,POL-0022, EMP-0048 ,Policy Reviewer,2017-05-23,Approved,Formatting changes only.
REV-01488, POL-0004 ,EMP-0013,Department Supervisor,17-Feb-2024,Approved,Minor edits requested.
REV-01489,POL-0208,EMP-0014,Department Supervisor,,Rejected,Minor edits requested.
REV-01490, POL-0129 ,EMP-0050,Policy Reviewer,2009-07-02,Approved,Minor edits requested.
REV-01491,POL-0118,EMP-0040,,2002-11-17,Approved, Formatting changes only. 
REV-01492, POL-0274 ,EMP-0015,Department Supervisor,2000-11-14,Approved,Update section 3.
REV-01493,POL-0052, EMP-0053 ,Senior Analyst,,Approved,Formatting changes only.
REV-01494,POL-0216,EMP-0017,Department Supervisor,2016-08-27,Approved,
REV-01495,POL-0054,EMP-0052,Senior Analyst,2013-08-14,Approved, Update section 3. 
REV-01496,POL-0040,EMP-0035,Senior Analyst,2010-11-13,Approved,Please verify citation.
REV-01497,POL-0125,EMP-0031,,2004-12-18,Approved,Update section 3.
 REV-01498 ,POL-0077,EMP-0016,,2024-05-05,Approved,Looks good.
 REV-01499 ,POL-0218,EMP-0043,Policy Reviewer,"Jun 02, 2009",Approved,Update section 3.
REV-01500,POL-0174,EMP-0012,Department Supervisor,25-Aug-2025,Approved,
REV-01501,POL-0140,EMP-0044,Policy Analyst,2011-08-06,Approved,Minor edits requested.
REV-01502,POL-0102,EMP-0042,Senior Analyst,"Jun 18, 2015",Approved,Update section 3.
REV-01503,POL-0092,EMP-0012,Department Supervisor, 2007-07-17 ,Approved,Minor edits requested.
REV-01504,POL-0163,EMP-0033,Compliance Analyst,2016-04-13,Approved,Formatting changes only.
REV-01505,POL-0156,EMP-0026,Compliance Analyst,2014-01-22,,Please verify citation.
REV-01506,POL-0277,EMP-0014,Department Supervisor,"Nov 14, 2012",Approved,Formatting changes only.
REV-01507,POL-0034,EMP-0035,Senior Analyst,2012-01-21,Approved,
REV-01508,POL-0012,EMP-0028,Compliance Analyst,2025-05-23,Approved,Looks good.
REV-01509,POL-0142,EMP-0032,Compliance Analyst,2007-04-21,,Update section 3.
REV-01510,POL-0229,EMP-0016,Department Supervisor,2006-08-27,Approved, Formatting changes only. 
REV-01511,POL-0021,EMP-0044,Policy Analyst,2017-08-23,Rejected,Formatting changes only.
REV-01512,POL-0141,EMP-0037,Policy Reviewer,"Sep 13, 2010",Approved,Looks good.
REV-01513,POL-0279,EMP-0038,Senior Analyst,2007-05-08,Approved,
REV-01514, POL-0077 ,EMP-0039, Policy Analyst ,2015-04-09,Approved,Please verify citation.
REV-01515,POL-0061,EMP-0024,,2006-05-29,Approved,Formatting changes only.
REV-01516,POL-0270,EMP-0048,,09/18/2006,Approved,Please verify citation.
REV-01517,POL-0019,EMP-0019,Department Supervisor,2009-07-28,Approved,Minor edits requested.
REV-01518, POL-0075 ,EMP-0019,,2023-12-30,Approved,Update section 3.
REV-01519,POL-0148,EMP-0052,Senior Analyst,2007-01-04,Rejected,Please verify citation.
REV-01520,POL-0040,EMP-0031,Compliance Analyst,03-Aug-2007,Approved,
REV-01521, POL-0065 ,EMP-0045,Policy Analyst,2025-07-01,Approved,Formatting changes only.
REV-01522,POL-0293,EMP-0022, Department Supervisor ,"Oct 22, 2005",Approved,Minor edits requested.
REV-01523,POL-0044, EMP-0012 ,Department Supervisor,2007-01-10,Approved,Minor edits requested.
REV-01524,POL-0203,EMP-0037,Policy Reviewer,2019-01-26,Approved,Minor edits requested.
REV-01525,POL-0272,EMP-0051,Policy Analyst,2020-05-15,Approved,Formatting changes only.
REV-01526,POL-0139,EMP-0020,Department Supervisor,2012-10-11,Approved,Looks good.
REV-01527,POL-0207,EMP-0019,Department Supervisor,2005-04-15,Approved,Looks good.
REV-01528,POL-0046,EMP-0050,,2001-09-03, Approved ,Please verify citation.
REV-01529, POL-0165 , EMP-0049 ,Senior Analyst,2012-06-20,Approved,Please verify citation.
REV-01530,POL-0298,EMP-0049,Senior Analyst,2010-11-09,Approved,Looks good.
REV-01531,POL-0009,EMP-0054,Senior Analyst,11/09/2010,Approved,
REV-01532,POL-0060,EMP-0016,Department Supervisor,2016-08-12,Approved, Formatting changes only. 
REV-01533, POL-0166 ,EMP-0019,,2021-11-16,Approved,
REV-01534,POL-0149,EMP-0052,Senior Analyst,2021-07-11,Approved,Minor edits requested.
REV-01535,POL-0224,EMP-0035,Senior Analyst,2008-10-01,Approved,Update section 3.
REV-01536,POL-0032,EMP-0019,Department Supervisor,2021-10-02,Approved,Looks good.
REV-01537,POL-0283,EMP-0025,Compliance Analyst,"Mar 02, 2009",Approved,  
 REV-01538 ,POL-0056,EMP-0011,Department Supervisor,2018-10-29,Approved,Minor edits requested.
REV-01539,POL-0293,, Compliance Analyst ,2019-01-10,Approved,Formatting changes only.
REV-01540,POL-0063,EMP-0024,Department Supervisor,"Aug 06, 2009",Approved,
REV-01541, POL-0130 ,EMP-0039,,2008-06-10,Rejected,Please verify citation.
REV-01542,POL-0209,EMP-0031, Compliance Analyst ,2022-06-23,Approved,Update section 3.
REV-01543,POL-0288,EMP-0038,Senior Analyst, 2011-07-27 ,Approved,Update section 3.
